Filename	Sq12OCB59T150
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	2/9/2021
Sample name	Sq12OCB59T150
proceduresegments	Jump 150.00 °C; Isothermal 10.0 min; Jump 0.00 °C; Isothermal 5.0 min; Mark End of Cycle ; Ramp 5.00 °C/min to 150.00 °C; Mark End of Cycle ; Ramp 5.00 °C/min to 0.00 °C; Mark End of Cycle ; Ramp 5.00 °C/min to 150.00 °C; Mark End of Cycle ; Ramp 1.00 °C/min to 0.00 °C; Mark End of Cycle ; Ramp 5.00 °C/min to 150.00 °C; Mark End of Cycle ; Ramp 10.00 °C/min to 0.00 °C; Mark End of Cycle ; Ramp 10.00 °C/min to 150.00 °C; Mark End of Cycle ; Jump 0.00 °C; Mark End of Cycle 
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
6361.70	148.88	0.0302755
6361.80	148.88	0.0302868
6361.90	148.88	0.0302981
6362.00	148.88	0.0303076
6362.10	148.88	0.0303147
6362.20	148.88	0.0303210
6362.30	148.87	0.0303268
6362.40	148.87	0.0303343
6362.50	148.87	0.0303418
6362.60	148.87	0.0303479
6362.70	148.87	0.0303526
6362.80	148.87	0.0303559
6362.90	148.86	0.0303631
6363.00	148.86	0.0303693
6363.10	148.86	0.0303771
6363.20	148.86	0.0303854
6363.30	148.86	0.0303931
6363.40	148.86	0.0303994
6363.50	148.85	0.0304049
6363.60	148.85	0.0304108
6363.70	148.85	0.0304160
6363.80	148.85	0.0304187
6363.90	148.85	0.0304210
6364.00	148.85	0.0304231
6364.10	148.84	0.0304282
6364.20	148.84	0.0304354
6364.30	148.84	0.0304430
6364.40	148.84	0.0304520
6364.50	148.84	0.0304600
6364.60	148.84	0.0304689
6364.70	148.83	0.0304770
6364.80	148.83	0.0304829
6364.90	148.83	0.0304864
6365.00	148.83	0.0304886
6365.10	148.83	0.0304892
6365.20	148.83	0.0304910
6365.30	148.83	0.0304926
6365.40	148.82	0.0304956
6365.50	148.82	0.0305006
6365.60	148.82	0.0305079
6365.70	148.82	0.0305156
6365.80	148.82	0.0305254
6365.90	148.81	0.0305347
6366.00	148.81	0.0305441
6366.10	148.81	0.0305512
6366.20	148.81	0.0305563
6366.30	148.81	0.0305608
6366.40	148.81	0.0305637
6366.50	148.80	0.0305664
6366.60	148.80	0.0305680
6366.70	148.80	0.0305707
6366.80	148.80	0.0305733
6366.90	148.80	0.0305800
6367.00	148.80	0.0305892
6367.10	148.79	0.0305972
6367.20	148.79	0.0306045
6367.30	148.79	0.0306092
6367.40	148.79	0.0306130
6367.50	148.79	0.0306156
6367.60	148.79	0.0306159
6367.70	148.79	0.0306194
6367.80	148.78	0.0306226
6367.90	148.78	0.0306266
6368.00	148.78	0.0306308
6368.10	148.78	0.0306375
6368.20	148.78	0.0306437
6368.30	148.78	0.0306485
6368.40	148.77	0.0306523
6368.50	148.77	0.0306551
6368.60	148.77	0.0306564
6368.70	148.77	0.0306576
6368.80	148.77	0.0306595
6368.90	148.77	0.0306622
6369.00	148.76	0.0306642
6369.10	148.76	0.0306645
6369.20	148.76	0.0306648
6369.30	148.76	0.0306683
6369.40	148.76	0.0306717
6369.50	148.76	0.0306762
6369.60	148.75	0.0306800
6369.70	148.75	0.0306838
6369.80	148.75	0.0306855
6369.90	148.75	0.0306890
6370.00	148.75	0.0306931
6370.10	148.75	0.0306971
6370.20	148.74	0.0306998
6370.30	148.74	0.0307006
6370.40	148.74	0.0307020
6370.50	148.74	0.0307038
6370.60	148.74	0.0307061
6370.70	148.74	0.0307096
6370.80	148.73	0.0307137
6370.90	148.73	0.0307163
6371.00	148.73	0.0307216
6371.10	148.73	0.0307293
6371.20	148.73	0.0307412
6371.30	148.73	0.0307496
6371.40	148.72	0.0307540
6371.50	148.72	0.0307532
6371.60	148.72	0.0307499
6371.70	148.72	0.0307460
6371.80	148.72	0.0307420
6371.90	148.72	0.0307400
6372.00	148.72	0.0307359
6372.10	148.71	0.0307325
6372.20	148.71	0.0307328
6372.30	148.71	0.0307365
6372.40	148.71	0.0307418
6372.50	148.70	0.0307457
6372.60	148.70	0.0307486
6372.70	148.70	0.0307515
6372.80	148.70	0.0307549
6372.90	148.70	0.0307578
6373.00	148.70	0.0307629
6373.10	148.70	0.0307663
6373.20	148.69	0.0307682
6373.30	148.69	0.0307687
6373.40	148.69	0.0307695
6373.50	148.69	0.0307709
6373.60	148.69	0.0307719
6373.70	148.69	0.0307727
6373.80	148.68	0.0307746
6373.90	148.68	0.0307770
6374.00	148.68	0.0307790
6374.10	148.68	0.0307844
6374.20	148.68	0.0307901
6374.30	148.68	0.0307949
6374.40	148.67	0.0307992
6374.50	148.67	0.0308029
6374.60	148.67	0.0308049
6374.70	148.67	0.0308064
6374.80	148.67	0.0308079
6374.90	148.67	0.0308092
6375.00	148.66	0.0308100
6375.10	148.66	0.0308101
6375.20	148.66	0.0308102
6375.30	148.66	0.0308119
6375.40	148.66	0.0308130
6375.50	148.66	0.0308149
6375.60	148.65	0.0308175
6375.70	148.65	0.0308187
6375.80	148.65	0.0308209
6375.90	148.65	0.0308232
6376.00	148.65	0.0308256
6376.10	148.65	0.0308288
6376.20	148.64	0.0308326
6376.30	148.64	0.0308357
6376.40	148.64	0.0308382
6376.50	148.64	0.0308403
6376.60	148.64	0.0308399
6376.70	148.64	0.0308409
6376.80	148.63	0.0308442
6376.90	148.63	0.0308478
6377.00	148.63	0.0308511
6377.10	148.63	0.0308523
6377.20	148.63	0.0308554
6377.30	148.63	0.0308594
6377.40	148.62	0.0308634
6377.50	148.62	0.0308694
6377.60	148.62	0.0308750
6377.70	148.62	0.0308816
6377.80	148.62	0.0308876
6377.90	148.62	0.0308933
6378.00	148.61	0.0308986
6378.10	148.61	0.0309018
6378.20	148.61	0.0309020
6378.30	148.61	0.0309004
6378.40	148.61	0.0308984
6378.50	148.61	0.0308970
6378.60	148.60	0.0308948
6378.70	148.60	0.0308925
6378.80	148.60	0.0308912
6378.90	148.60	0.0308902
6379.00	148.60	0.0308894
6379.10	148.60	0.0308887
6379.20	148.59	0.0308872
6379.30	148.59	0.0308854
6379.40	148.59	0.0308862
6379.50	148.59	0.0308861
6379.60	148.59	0.0308900
6379.70	148.59	0.0308956
6379.80	148.58	0.0309012
6379.90	148.58	0.0309069
6380.00	148.58	0.0309140
6380.10	148.58	0.0309225
6380.20	148.58	0.0309304
6380.30	148.58	0.0309363
6380.40	148.58	0.0309407
6380.50	148.57	0.0309432
